1833635706,Wikipedia:Edit filter/False positives/Rolling archive,MajavahBot,true,-460,enwiki,2024-10-27 18:08:43,false,Add 1 archived sections (task 1e)
1833635802,Revolution in the Kingdom of Poland (1905–1907),OldPolandUpdates,false,530,enwiki,2024-10-27 18:08:58,false,Added details of immediate economic aftermath
358020008,Sam Feldt,YGO24895,false,148,dewiki,2024-10-27 18:09:17,false,POL-Auszeichnungs-Update
1833635914,Abdelaziz Barrada,Unknown Temptation,false,535,enwiki,2024-10-27 18:09:18,false,/* Getafe */
358020019,Alfred Herrhausen,NiTenIchiRyu,false,0,dewiki,2024-10-27 18:09:30,false,damit klarer wird dass es hier zum Artikel zum Attentat geht
1833636108,Oliver Stark,86.16.133.110,false,-36,enwiki,2024-10-27 18:09:48,false,""
1833636212,Talk:Kathleen Savio (business executive),Cewbot,true,13,enwiki,2024-10-27 18:10:04,true,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 5 WikiProject templates.
1833636301,Draft:Im a Celebrity: Extra Camp (series 21),Qwerfjkl (bot),true,26,enwiki,2024-10-27 18:10:17,true,[[WP:BOT|Bot]]: Adding AfC template ([[Wikipedia:Bots/Requests for approval/Qwerfjkl (bot) 15|Task 15]])
1833636419,File talk:Morpho didius Male Dos MHNT.jpg,Tom.Reding,false,0,enwiki,2024-10-27 18:10:39,true,migrate class=FM to {{WPBS}} (no conflicting ratings); cleanup
1833636508,Ian Rush,EliasAntonakos,false,177,enwiki,2024-10-27 18:10:52,false,/* Media career and other activities 2005 to present */ Added citation
1833636708,Md Akram Hossain,Schazjmd,false,1763,enwiki,2024-10-27 18:11:30,false,Undid revision [[Special:Diff/1253734471|1253734471]] by [[Special:Contributions/Schazjmd|Schazjmd]] ([[User talk:Schazjmd|talk]])
1833636802,Edward Cazalet,2A00:23C8:168F:BB01:4108:E319:ACC4:54CB,false,0,enwiki,2024-10-27 18:11:46,false,/* Career */
358020106,Liste der Vertriebenendenkmale in Schleswig-Holstein,Sipalius,false,59,dewiki,2024-10-27 18:11:50,false,/* Liste */ in Preetz File:Preetz - Harderpark - Gedenkstein Vertriebene.jpg verlinkt
1833636905,Glenview High,Missclaireallen,false,28,enwiki,2024-10-27 18:11:59,false,cast
1833637013,Isaac Singer,108.39.38.119,false,-49,enwiki,2024-10-27 18:12:16,false,/* I. M. Singer & Co */
1833635710,File talk:Maurycy Gottlieb - Jews Praying in the Synagogue on Yom Kippur.jpg,Tom.Reding,false,-18,enwiki,2024-10-27 18:08:44,true,migrate class=FM to {{WPBS}} (no conflicting ratings); cleanup
1833635808,Leroy Griffith,Nuitetjour,false,7,enwiki,2024-10-27 18:08:55,true,/* Career */
358020001,Diskussion:Motorradsport,Ch ivk,false,1635,dewiki,2024-10-27 18:09:09,false,/* Motorradsport nach Streckenbeschaffenheit */ aw
1833635904,Wikipedia:Arbitration/Requests/Case/Backlash to diversity and inclusion/Proposed decision,SilverLocust,false,12,enwiki,2024-10-27 18:09:16,false,"added missing \"Comments:\" subsection (for vote detection)"
1833635915,R. D. Burman: The Man The Music,BD2412,false,2,enwiki,2024-10-27 18:09:20,true,/* top */ Clean up spacing around commas and other punctuation fixes replaced: A →  A h →  h
358020013,Russischer Überfall auf die Ukraine seit 2022,Agathenon,false,314,dewiki,2024-10-27 18:09:01,false,/* Einleitung */ a) nachreferenziert b) [[völkerrecht]]lich gültiges [[Toponym]] statt Putins Propagandabegriff; vgl. [[Łódź]]  statt „[[Litzmannstadt]]“
358020015,Wikipedia:Hauptseite/Verstorbene,Aspiriniks,false,0,dewiki,2024-10-27 18:09:26,false,[[Bernd Bauchspieß]] auf Vorschlag von [[Benutzer:Scialfa]] auf [[Wikipedia_Diskussion:Hauptseite#Bernd_Bauchspieß]]
1833636014,List of Dragon Tales episodes,73.137.83.66,false,17,enwiki,2024-10-27 18:09:31,false,/* Season 3 (2005) */I added a song to an episode that was the wrong song and added the right song for the episode.
1833636109,Talk:Seyneb Saleh,Cewbot,true,9,enwiki,2024-10-27 18:09:49,true,"[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 2 WikiProject templates. Keep majority rating \"Start\" in {{WPBS}}."
1833636213,Dimitrios Mouyios,Monkbot,true,1,enwiki,2024-10-27 18:10:03,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833636302,John Rogerios Dalassenos,Monkbot,true,1,enwiki,2024-10-27 18:10:17,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833636509,X-Flight (Six Flags Great America),Eg224,false,85,enwiki,2024-10-27 18:10:53,false,woahohoahoahohoh this is how the story goes
1833636610,Talk:Crismery Santana,Cewbot,true,-11,enwiki,2024-10-27 18:11:13,true,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates.
358020101,Diskussion:Lietuvos lenkų rinkimų akcija – Krikščioniškų šeimų sąjunga,Furfur,false,1355,dewiki,2024-10-27 18:11:41,false,/* Lemma-Änderung hin zu deutscher Übersetzung */ +
358020103,Marco Perchtold,XaviYuahanda,false,0,dewiki,2024-10-27 18:11:46,false,https://www.weltfussball.at/spielbericht/bundesliga-2024-2025-grazer-ak-rapid-wien/
358020105,Mahlzeit (Begriffsklärung),Trollflöjten,false,-44,dewiki,2024-10-27 18:11:51,false,gemäß [[WP:BKL]] entfernt: eine BKL ist ein rein formaler Wegweiser bei mehreren Artikeln zum selben Lemma und listet n i c h t Wortfelder auf: Ziellemma keinerlei Verwechslungsgefahr und dort einschlägig lediglich die hiesige Hauptbedeutung verlinkt
1833636906,Alekos Fassianos,Monkbot,true,1,enwiki,2024-10-27 18:11:58,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
358020111,Daniel Maderner,XaviYuahanda,false,0,dewiki,2024-10-27 18:12:07,false,https://www.weltfussball.at/spielbericht/bundesliga-2024-2025-grazer-ak-rapid-wien/
1833637014,Wikipedia:WikiProject Medicine/Discussions,Reports bot,true,-45,enwiki,2024-10-27 18:12:18,false,Updating new discussions: [[Talk:Nissl body]] [[Talk:Gender dysphoria]]
1833635711,Talk:Myanmar,RegentsPark,false,-200,enwiki,2024-10-27 18:08:43,true,Reverted edit by [[Special:Contribs/185.205.140.237|185.205.140.237]] ([[User talk:185.205.140.237|talk]]) to last version by Troglodv
358020005,MÁV-Baureihe 395,Hattori 15,false,157,dewiki,2024-10-27 18:09:16,false,[[Hilfe:Zusammenfassung und Quellen#Auto-Zusammenfassung|AZ]]: Weiterleitung auf [[MÁV-Baureihe 395.0]] entfernt
1833635906,Talk:Gun show loophole,Fiveby,false,469,enwiki,2024-10-27 18:09:14,false,/* Requested move 24 October 2024 */ +oppose move
358020010,Mads Bidstrup,XaviYuahanda,false,0,dewiki,2024-10-27 18:09:20,false,https://www.weltfussball.at/spielbericht/bundesliga-2024-2025-wolfsberger-ac-rb-salzburg/
358020016,Anton Burkard,Miriquidus0980,false,125,dewiki,2024-10-27 18:09:27,false,/* Weblinks */
1833636001,Sisauranon,Monkbot,true,1,enwiki,2024-10-27 18:09:31,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833636015,Emerson Palmieri,Enricoashton,false,0,enwiki,2024-10-27 18:09:32,false,""
1833636214,File talk:Minla strigula - Doi Inthanon.jpg,Tom.Reding,false,0,enwiki,2024-10-27 18:10:04,true,migrate class=FM to {{WPBS}} (no conflicting ratings); cleanup
1833636304,Škoda Rapid (2012),Mr.choppers,false,-20,enwiki,2024-10-27 18:10:17,true,fix link to redirect minor updates
1833636400,Media Prima,Dzulfi Ramadhan,false,-2,enwiki,2024-10-27 18:10:31,false,/* top */
1833636510,Talk:Alison Rich (academic),Cewbot,true,-1,enwiki,2024-10-27 18:10:55,true,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates.
1833636600,Talk:Sgt. Smith,Cewbot,true,-7,enwiki,2024-10-27 18:11:10,true,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 5 WikiProject templates.
1833636614,𝑔,Gorobay,false,36,enwiki,2024-10-27 18:11:14,false,R to section
1833636715,Monastery of St. Dimitrios,Monkbot,true,1,enwiki,2024-10-27 18:11:29,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833636809,Hennadiy Zubov,Sam20020202,false,18,enwiki,2024-10-27 18:11:47,false,""
1833636910,Talk:Öykü Serter,Cewbot,true,1,enwiki,2024-10-27 18:12:01,true,"[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 2 WikiProject templates. Keep majority rating \"Stub\" in {{WPBS}}."
358020114,Diskussion:Lietuvos lenkų rinkimų akcija – Krikščioniškų šeimų sąjunga,Furfur,false,1,dewiki,2024-10-27 18:12:11,false,/* Lemma-Änderung hin zu deutscher Übersetzung */
1833637019,File talk:National Library manuscripts being washed in Florence after the 1966 flood of the Arno - UNESCO - PHOTO 0000001407 0001 - Restoration.jpg,Tom.Reding,false,-9,enwiki,2024-10-27 18:12:18,true,migrate class=FM to {{WPBS}} (no conflicting ratings); cleanup
1833635700,Damayanti (TV series),2409:4060:2D47:1AD1:57CA:3752:1AF9:F7F1,false,4,enwiki,2024-10-27 18:08:40,false,Correction
1833635712,Talk:Mary Alice Siem,Cewbot,true,-6,enwiki,2024-10-27 18:08:43,true,"[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 2 WikiProject templates. Keep majority rating \"C\" in {{WPBS}}."
1833635810,Bari Bari Densetsu,Villaida,false,-16,enwiki,2024-10-27 18:08:56,false,destubbed
358020002,Maurits Kjærgaard,XaviYuahanda,false,0,dewiki,2024-10-27 18:09:10,false,https://www.weltfussball.at/spielbericht/bundesliga-2024-2025-wolfsberger-ac-rb-salzburg/
1833635908,Draft:Anton Mazurov,ZIKZU,false,1,enwiki,2024-10-27 18:09:18,false,""
358020011,Jonas Blue/Auszeichnungen für Musikverkäufe,YGO24895,false,150,dewiki,2024-10-27 18:09:19,false,POL-Auszeichnungs-Update
1833636002,R. D. Gunaratne,BD2412,false,10,enwiki,2024-10-27 18:09:32,true,Clean up spacing around commas and other punctuation fixes replaced: .<ref> → .<ref>
1833636110,David Coote (referee),197.83.229.94,false,138,enwiki,2024-10-27 18:09:48,false,""
1833636205,Giovanni Mpetshi Perricard,Grayg713,false,0,enwiki,2024-10-27 18:10:01,false,""
1833636305,File talk:Mohawkite.jpg,Tom.Reding,false,-1,enwiki,2024-10-27 18:10:18,true,migrate class=FM to {{WPBS}} (no conflicting ratings); cleanup
1833636404,File talk:Morogoro panorama.jpg,Tom.Reding,false,-2,enwiki,2024-10-27 18:10:36,true,migrate class=FM to {{WPBS}} (no conflicting ratings); cleanup
1833636511,2024 Georgian parliamentary election,Unityguard,false,-71,enwiki,2024-10-27 18:10:51,false,""
1833636601,2024–25 Belgian Pro League,Skyblueshaun,false,26,enwiki,2024-10-27 18:11:08,false,/* League table */ not all matches have yet to finish
1833636619,Saint-Saud-Lacoussière,Monkbot,true,1,enwiki,2024-10-27 18:11:11,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833636716,Category talk:New Zealand women children's book illustrators,Simeon,false,161,enwiki,2024-10-27 18:11:30,false,[[Wikipedia:WikiProject|WikiProject]] tagging
358020102,Benutzer:Robertk9410/Artikelentwurf5,Robertk9410,false,-314,dewiki,2024-10-27 18:11:39,false,/* Beschreibung */
358020104,Wikipedia:Denkmal-Cup/2024,ClausNe,false,0,dewiki,2024-10-27 18:11:48,false,update
1833636916,RSD Sloboda Tuzla,BD2412,false,-4,enwiki,2024-10-27 18:12:00,true,Clean up spacing around commas and other punctuation fixes replaced: ][ → ] [
358020110,Benutzer:Robertk9410/Artikelentwurf5,Robertk9410,false,301,dewiki,2024-10-27 18:12:02,false,/* Varianten */
1833637018,Paul Gambaccini,Poporacle1,false,14,enwiki,2024-10-27 18:12:17,false,/* Bibliography */
1833635714,Category talk:South African children's book illustrators,Simeon,false,133,enwiki,2024-10-27 18:08:42,false,[[Wikipedia:WikiProject|WikiProject]] tagging
1833635811,Stepan Kubiv,Sam20020202,false,4,enwiki,2024-10-27 18:08:58,false,""
1833635909,Talk:Uve Sabumei,Cewbot,true,-11,enwiki,2024-10-27 18:09:19,true,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates.
1833636003,File talk:MeyerLemon.jpg,Tom.Reding,false,-9,enwiki,2024-10-27 18:09:33,true,migrate class=FM to {{WPBS}} (no conflicting ratings); cleanup
1833636112,Orneta,Monkbot,true,1,enwiki,2024-10-27 18:09:48,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833636206,R. Gundu Rao,BD2412,false,0,enwiki,2024-10-27 18:10:01,true,Clean up spacing around commas and other punctuation fixes replaced: P →  P
1833636309,Talk:Jeanne Ruddy,Cewbot,true,4,enwiki,2024-10-27 18:10:19,true,"[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. Keep majority rating \"C\" in {{WPBS}}."
1833636405,Schönhausen Palace,Monkbot,true,1,enwiki,2024-10-27 18:10:34,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833636602,File talk:Mt hotham alpine range scenery.jpg,Tom.Reding,false,0,enwiki,2024-10-27 18:11:11,true,migrate class=FM to {{WPBS}} (no conflicting ratings); cleanup
1833636701,Largest living flying birds by wingspan,2409:40E3:36:B63B:6157:4F41:B5A9:C6A1,false,180,enwiki,2024-10-27 18:11:28,false,""
1833636717,Talk:James Rene,Cewbot,true,1,enwiki,2024-10-27 18:11:31,true,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 2 WikiProject templates.
1833636810,King of the Ring (1995),HL1197,false,-16,enwiki,2024-10-27 18:11:47,false,/* Aftermath */
358020107,Benutzer:ClausNe/Artikelentwurf 2,ClausNe,false,115,dewiki,2024-10-27 18:11:51,false,Aktualisierung 329900 2250 331550
1833636917,2025 Indiana Fever season,Swagtennis,false,289,enwiki,2024-10-27 18:12:00,false,/* Transactions */
358020115,Nippon Ishin no Kai (2012–2014),VECTRONATOR,false,160,dewiki,2024-10-27 18:12:11,false,+[[Vorlage:Dieser Artikel]]
358020116,Hölderlinhaus (Nürtingen),Formkurve92,false,115,dewiki,2024-10-27 18:12:16,false,"Ergänzung der Bilddatei \"Hölderlinhaus Nürtingen Zustand nach dem 2023 erfolgten Umbau\""
1833635715,User:GiantSnowman/Joe Wright,GiantSnowman,false,0,enwiki,2024-10-27 18:08:44,true,stats per Soccerway
1833635809,Macrobiotic diet,Benwbrum,false,8,enwiki,2024-10-27 18:08:59,false,Undid edit war revision [[Special:Diff/1253465060|1253465060]] by [[Special:Contributions/Xaltrebor01|Xaltrebor01]] ([[User talk:Xaltrebor01|talk]])
1833635910,File talk:Merops nubicus luc viatour-crop.jpg,Tom.Reding,false,0,enwiki,2024-10-27 18:09:19,true,migrate class=FM to {{WPBS}} (no conflicting ratings); cleanup
358020014,Jonas Blue/Diskografie,YGO24895,false,25,dewiki,2024-10-27 18:09:21,false,POL-Auszeichnungs-Update
1833636007,2024 Maharashtra Legislative Assembly election,Xenonnnn,false,512,enwiki,2024-10-27 18:09:25,false,/* Candidates */
1833636115,File talk:Microsoft-Xbox-One-Console-Set-wKinect.jpg,Tom.Reding,false,0,enwiki,2024-10-27 18:09:50,true,migrate class=FM to {{WPBS}} (no conflicting ratings); cleanup
1833636207,User:AmandaNP/UAA/Time,DeltaQuadBot,true,0,enwiki,2024-10-27 18:10:04,false,[[User:DeltaQuadBot|DeltaQuadBot]] UAA Updating Run Time.
1833636407,RRK,BD2412,false,9,enwiki,2024-10-27 18:10:37,true,/* top */ Clean up spacing around commas and other punctuation fixes replaced:   →
1833636517,Draft:Gandhi Bhawan Jammu,122.161.240.143,false,16,enwiki,2024-10-27 18:10:55,false,/* History */Grammar
1833636603,Israeli invasion of the Gaza Strip,ThePaganUK,false,5,enwiki,2024-10-27 18:11:02,false,IDF death toll in Gaza 362
1833636702,Roberto,Maxorsmth,false,-4288,enwiki,2024-10-27 18:11:28,false,""
1833636718,Bishōjo,Villaida,false,-15,enwiki,2024-10-27 18:11:30,false,destubbed
1833636811,Ádám Récsey,Monkbot,true,2,enwiki,2024-10-27 18:11:47,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 2);
1833636919,R. J. Helton,BD2412,false,-472,enwiki,2024-10-27 18:11:58,true,Clean up spacing around commas and other punctuation fixes replaced: RTS S → RTSS  ; → ; (7)
1833637009,Talk:Eva Rosenhed,Cewbot,true,-35,enwiki,2024-10-27 18:12:16,true,"[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. Keep majority rating \"Stub\" in {{WPBS}}."
1833635701,King of the Ring (1995),HL1197,false,-15,enwiki,2024-10-27 18:08:41,false,/* Reception */
1833635716,Vatheia,Monkbot,true,1,enwiki,2024-10-27 18:08:40,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833635812,Talk:Pola Roberts,Cewbot,true,-8,enwiki,2024-10-27 18:09:01,true,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 2 WikiProject templates.
358020007,Ruby (Schiff),Ein Dahmer,false,209,dewiki,2024-10-27 18:09:17,false,/* Odyssee 2024 */ aktualisiert
1833635911,User:MacronMonitor/LinkAlerts,MacronMonitor,false,258,enwiki,2024-10-27 18:09:18,false,add alert for edit on page [[R. D. Banerji]]
1833636006,Luke Thomas (rugby league),92.237.89.130,false,105,enwiki,2024-10-27 18:09:32,false,""
1833636116,Villard (imprint),Villaida,false,-19,enwiki,2024-10-27 18:09:49,false,destubbed
1833636209,RPA,BD2412,false,1,enwiki,2024-10-27 18:10:04,true,/* Other uses */ Clean up spacing around commas and other punctuation fixes replaced: ][ → ] [
1833636313,2024–25 Chelsea F.C. season,Chelsdog,false,2,enwiki,2024-10-27 18:10:01,false,/* Appearances */
1833636408,Talk:Maki Romone,Cewbot,true,-12,enwiki,2024-10-27 18:10:37,true,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates.
1833636604,Charoenchai Hinthao,Kafash 1989,false,44,enwiki,2024-10-27 18:11:11,false,Added short description
1833636704,Talk:Alejandro Silva (boxer),Cewbot,true,-5,enwiki,2024-10-27 18:11:28,true,"[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 4 WikiProject templates. Keep majority rating \"Stub\" in {{WPBS}}."
1833636719,Talk:United States,Mason.Jones,false,0,enwiki,2024-10-27 18:11:28,false,"/* No mention of \"ethnic cleansing\" or \"genocide\" */"
1833636812,Talk:Joachim Rothmann,Cewbot,true,-11,enwiki,2024-10-27 18:11:49,true,"[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}}]]: 3 WikiProject templates. Keep majority rating \"Start\" in {{WPBS}}."
1833637008,Anthem of the Turkmen Soviet Socialist Republic,Beepboopbwaph,false,3,enwiki,2024-10-27 18:12:15,false,some minor copyedit
1833635702,Amazing Race Suomi season 2,Xoruz,false,56,enwiki,2024-10-27 18:08:40,false,/* Results */
1833635719,2024–25 Chelsea F.C. season,Chelsdog,false,50,enwiki,2024-10-27 18:08:32,false,/* Top assists */
1833635800,ROH World Championship,BD2412,false,-2,enwiki,2024-10-27 18:08:57,true,Clean up spacing around commas and other punctuation fixes replaced: f →  f    →
1833635813,File talk:Melithreptus affinis Bruny.jpg,Tom.Reding,false,0,enwiki,2024-10-27 18:09:01,true,migrate class=FM to {{WPBS}} (no conflicting ratings); cleanup
1833635913,Walter Jacob,Gerda Arendt,false,92,enwiki,2024-10-27 18:09:19,false,/* External links */ bio from his congregation
358020018,Karim Konaté (Fußballspieler 2004),XaviYuahanda,false,0,dewiki,2024-10-27 18:09:31,false,https://www.weltfussball.at/spielbericht/bundesliga-2024-2025-wolfsberger-ac-rb-salzburg/
1833636005,Witold Majewski,KibolLP,false,1686,enwiki,2024-10-27 18:09:32,false,""
1833636103,Talk:Fish ball,Reywas92,false,392,enwiki,2024-10-27 18:09:46,false,/* Split proposed */ Reply
1833636210,2024–25 Cal Poly Mustangs men's basketball team,Onel5969,false,0,enwiki,2024-10-27 18:10:01,true,/* Previous season */ clean up [[WP:AWB/T|typo(s) fixed]]: five year → five-year
1833636409,Talk:Home Port (1943 film),Rfl0216,false,18,enwiki,2024-10-27 18:10:37,false,Assessment (Low): banner shell Comedy ([[WP:RATER#2.7.2|Rater]])
1833636502,File talk:Mount Merapi in 2014.jpg,Tom.Reding,false,0,enwiki,2024-10-27 18:10:53,true,migrate class=FM to {{WPBS}} (no conflicting ratings); cleanup
1833636519,Pastis,Monkbot,true,1,enwiki,2024-10-27 18:10:55,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833636605,Pashto literature and poetry,Villaida,false,-39,enwiki,2024-10-27 18:11:10,false,destubbed
1833636703,Triangle Ribbon Championship,DepressedPer,false,0,enwiki,2024-10-27 18:11:27,true,/* Combined reigns */ Updated.
358020100,Hermann Werner von der Asseburg,Hardenacke,false,8,dewiki,2024-10-27 18:11:40,false,/* Literatur */ + wikilink
1833636813,FK Trepča,Mitrovica02,false,-42,enwiki,2024-10-27 18:11:49,true,/* History */
358020117,Dominik Frieser,XaviYuahanda,false,0,dewiki,2024-10-27 18:12:16,false,https://www.weltfussball.at/spielbericht/bundesliga-2024-2025-grazer-ak-rapid-wien/
1833635703,2025 AFC U-17 Asian Cup qualification,HiddenFace101,false,6,enwiki,2024-10-27 18:08:42,true,/* Group A */
1833635803,Kelston Boys' High School,222.155.20.153,false,6,enwiki,2024-10-27 18:08:56,false,""
1833635815,Bharjari,27.5.90.51,false,42,enwiki,2024-10-27 18:09:00,false,""
358020000,Diskussion:Systemkamera,MBxd1,false,0,dewiki,2024-10-27 18:09:09,false,/* Unklare Formulierung */
358020003,Benutzer:Monandowitsch/De scriptoribus ecclesiasticis,Monandowitsch,false,2285,dewiki,2024-10-27 18:09:11,false,/* Inhalt */
1833635900,Bulgaria women's national cricket team,Bs1jac,false,0,enwiki,2024-10-27 18:09:17,false,/* Records and statistics */
1833635912,Sümeg,Monkbot,true,1,enwiki,2024-10-27 18:09:17,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833636009,Gene-X,Missclaireallen,false,36,enwiki,2024-10-27 18:09:33,false,cast
